2024-05-09 15:14:32.526 | INFO     | __main__:<module>:5 - Starting Telemac2D simulations...
2024-05-09 15:38:53.032 | INFO     | __main__:<module>:42 - Starting Telemac2D simulations...
2024-05-09 15:38:53.032 | INFO     | __main__:<module>:42 - Starting Telemac2D simulations...
2024-05-09 15:38:53.032 | INFO     | __main__:<module>:42 - Starting Telemac2D simulations...
2024-05-09 15:38:53.032 | INFO     | __main__:<module>:42 - Starting Telemac2D simulations...
2024-05-09 15:38:53.032 | INFO     | __main__:<module>:42 - Starting Telemac2D simulations...
2024-05-09 15:38:53.032 | INFO     | __main__:<module>:42 - Starting Telemac2D simulations...
2024-05-09 15:44:31.131 | INFO     | __main__:<module>:57 - Starting Telemac2D simulations...
2024-05-09 15:44:34.808 | ERROR    | __main__:<module>:79 - An unexpected error occurred: 'str' object has no attribute 'iloc'
2024-05-09 15:44:53.675 | INFO     | __main__:<module>:5 - Starting Telemac2D simulations...
2024-05-09 15:44:53.675 | INFO     | __main__:<module>:5 - Starting Telemac2D simulations...
2024-05-09 15:44:53.675 | INFO     | __main__:<module>:5 - Starting Telemac2D simulations...
2024-05-09 15:44:53.675 | INFO     | __main__:<module>:5 - Starting Telemac2D simulations...
2024-05-09 15:44:53.675 | INFO     | __main__:<module>:5 - Starting Telemac2D simulations...
2024-05-09 15:44:53.675 | INFO     | __main__:<module>:5 - Starting Telemac2D simulations...
2024-05-09 15:44:53.675 | INFO     | __main__:<module>:5 - Starting Telemac2D simulations...
2024-05-09 15:44:53.675 | INFO     | __main__:<module>:5 - Starting Telemac2D simulations...
2024-05-09 15:44:53.675 | INFO     | __main__:<module>:5 - Starting Telemac2D simulations...
2024-05-09 15:44:53.675 | INFO     | __main__:<module>:5 - Starting Telemac2D simulations...
2024-05-09 15:44:53.675 | INFO     | __main__:<module>:5 - Starting Telemac2D simulations...
2024-05-09 15:44:53.675 | INFO     | __main__:<module>:5 - Starting Telemac2D simulations...
2024-05-09 15:44:53.675 | INFO     | __main__:<module>:5 - Starting Telemac2D simulations...
2024-05-09 15:44:53.675 | INFO     | __main__:<module>:5 - Starting Telemac2D simulations...
2024-05-09 15:44:53.675 | INFO     | __main__:<module>:5 - Starting Telemac2D simulations...
2024-05-09 15:45:14.141 | INFO     | __main__:<module>:56 - Starting Telemac2D simulations...
2024-05-09 15:45:15.954 | ERROR    | __main__:<module>:80 - An unexpected error occurred: [WinError 193] %1 no es una aplicación Win32 válida
2024-05-09 15:46:37.478 | INFO     | __main__:<module>:56 - Starting Telemac2D simulations...
2024-05-09 15:46:39.797 | ERROR    | __main__:<module>:80 - An unexpected error occurred: [WinError 193] %1 no es una aplicación Win32 válida
2024-05-09 15:49:11.614 | INFO     | __main__:<module>:57 - Starting Telemac2D simulations...
2024-05-09 15:49:13.371 | ERROR    | __main__:<module>:81 - An unexpected error occurred: [WinError 193] %1 no es una aplicación Win32 válida
2024-05-09 15:50:42.331 | INFO     | __main__:<module>:57 - Starting Telemac2D simulations...
2024-05-09 15:54:30.264 | INFO     | __main__:<module>:60 - Starting Telemac2D simulations...
2024-05-09 15:54:55.158 | INFO     | __main__:<module>:60 - Starting Telemac2D simulations...
2024-05-09 15:54:59.252 | ERROR    | __main__:<module>:80 - Start index cannot be greater than end index.
2024-05-09 15:55:03.352 | INFO     | __main__:<module>:60 - Starting Telemac2D simulations...
2024-05-09 16:14:30.232 | INFO     | __main__:<module>:60 - Starting Telemac2D simulations...
2024-05-09 16:19:12.780 | INFO     | __main__:<module>:57 - Starting Telemac2D simulations...
2024-05-09 16:20:16.606 | INFO     | __main__:<module>:57 - Starting Telemac2D simulations...
2024-05-09 16:21:19.364 | INFO     | __main__:<module>:57 - Starting Telemac2D simulations...
2024-05-09 16:21:19.395 | ERROR    | __main__:<module>:102 - An unexpected error occurred: run_telemac2d_on_files() got an unexpected keyword argument 'linux'
2024-05-09 16:22:07.545 | INFO     | __main__:<module>:57 - Starting Telemac2D simulations...
2024-05-09 16:22:11.512 | INFO     | __main__:<module>:57 - Starting Telemac2D simulations...
2024-05-09 16:22:11.543 | ERROR    | __main__:<module>:97 - An unexpected error occurred: 'Namespace' object has no attribute 'linux'
2024-05-09 16:23:07.107 | INFO     | __main__:<module>:57 - Starting Telemac2D simulations...
2024-05-09 16:24:59.098 | INFO     | __main__:<module>:57 - Starting Telemac2D simulations...
2024-05-09 16:24:59.130 | ERROR    | __main__:<module>:96 - An unexpected error occurred: single positional indexer is out-of-bounds
2024-05-09 16:25:08.115 | INFO     | __main__:<module>:57 - Starting Telemac2D simulations...
2024-05-09 16:25:48.434 | INFO     | __main__:<module>:57 - Starting Telemac2D simulations...
2024-05-09 16:31:36.436 | ERROR    | __main__:<module>:96 - An unexpected error occurred: Command '['python', '-m', 'telemac2d', '--ncsize=4', 'steering_313.cas', '>>', 'output_dirsteering_313.cas.txt']' returned non-zero exit status 1.
2024-05-10 18:49:28.431 | INFO     | __main__:setup_logging:62 - Logger setup completed.
2024-05-10 18:50:17.834 | INFO     | __main__:setup_logging:77 - Logger setup completed.
2024-05-10 18:50:39.446 | INFO     | __main__:setup_logging:77 - Logger setup completed.
2024-05-10 18:50:39.489 | INFO     | __main__:run_telemac2d_on_files:54 - Running 313 Telemac2D simulations from 0 to 312
2024-05-10 18:50:39.530 | INFO     | __main__:run_telemac2d:24 - Running Telemac2D simulation for steering_0.cas
2024-05-10 21:30:50.838 | INFO     | __main__:setup_logging:78 - Logger setup completed.
2024-05-10 21:30:50.884 | INFO     | __main__:run_telemac2d_on_files:54 - Running 313 Telemac2D simulations from 0 to 312
2024-05-10 21:30:50.893 | INFO     | __main__:run_telemac2d:24 - Running Telemac2D simulation for steering_0.cas
2024-05-10 21:30:55.422 | ERROR    | __main__:run_telemac2d:38 - Error running Telemac2D simulation for steering_0.cas: Command '['python', '-m', 'telemac2d', '--ncsize=4', 'steering_0.cas', '>>', 'outputs\\steering_0.cas']' returned non-zero exit status 1.
2024-05-10 21:30:55.425 | INFO     | __main__:run_telemac2d:24 - Running Telemac2D simulation for steering_1.cas
2024-05-10 21:30:57.885 | ERROR    | __main__:run_telemac2d:38 - Error running Telemac2D simulation for steering_1.cas: Command '['python', '-m', 'telemac2d', '--ncsize=4', 'steering_1.cas', '>>', 'outputs\\steering_1.cas']' returned non-zero exit status 1.
2024-05-10 21:30:57.887 | INFO     | __main__:run_telemac2d:24 - Running Telemac2D simulation for steering_2.cas
2024-05-10 21:31:00.362 | ERROR    | __main__:run_telemac2d:38 - Error running Telemac2D simulation for steering_2.cas: Command '['python', '-m', 'telemac2d', '--ncsize=4', 'steering_2.cas', '>>', 'outputs\\steering_2.cas']' returned non-zero exit status 1.
2024-05-10 21:31:00.364 | INFO     | __main__:run_telemac2d:24 - Running Telemac2D simulation for steering_3.cas
2024-05-10 21:31:33.832 | INFO     | __main__:setup_logging:78 - Logger setup completed.
2024-05-10 21:31:33.889 | INFO     | __main__:run_telemac2d_on_files:54 - Running 313 Telemac2D simulations from 0 to 312
2024-05-10 21:31:33.898 | INFO     | __main__:run_telemac2d:24 - Running Telemac2D simulation for steering_0.cas
