case_id,variable,type,mse,rmse,mae,r2,smape
446,H,field,0.0018179125618189573,0.04263698584350162,0.03353625908493996,0.9506909251213074,16.437952041625977
447,H,field,0.022024430334568024,0.14840630153254283,0.10831047594547272,0.5802147388458252,75.93824005126953
448,H,field,0.043319329619407654,0.20813296139585305,0.19238446652889252,0.8363944292068481,30.944690704345703
449,H,field,0.0015570673858746886,0.03945969318018944,0.0302231777459383,0.9794546961784363,4.294887542724609
450,H,field,0.005707220174372196,0.07554614599284463,0.06183118000626564,0.503983736038208,3.99939227104187
451,H,field,0.001481353072449565,0.038488349827572044,0.030367432162165642,0.9703595042228699,6.282276630401611
452,H,field,0.003568395273759961,0.05973604668673649,0.04793662577867508,0.7157615423202515,4.4226298332214355
453,H,field,0.008564777672290802,0.09254608404622425,0.07618962973356247,0.7701038122177124,17.820812225341797
454,H,field,0.03431007266044617,0.18522978340549387,0.15772944688796997,-1.622863531112671,10.95888614654541
455,H,field,0.0024244608357548714,0.049238814321172185,0.03818320482969284,0.9300103783607483,5.82949161529541
456,H,field,0.005752712022513151,0.07584663487929541,0.06031228229403496,0.991080641746521,3.777984857559204
457,H,field,0.001885286532342434,0.043419886369524666,0.03395140543580055,0.9792513847351074,4.287578105926514
458,H,field,0.004688822198659182,0.06847497498107744,0.05689363181591034,0.6628516912460327,6.8744001388549805
459,H,field,0.1741591840982437,0.4173238360053781,0.38845816254615784,-4.381222248077393,30.04705810546875
460,H,field,0.028789333999156952,0.16967419956834023,0.15788252651691437,0.3290696144104004,38.745670318603516
461,H,field,0.0042856126092374325,0.06546459049927245,0.05621528998017311,0.934445858001709,6.33619499206543
462,H,field,0.004950672388076782,0.07036101468907893,0.056844159960746765,0.685430645942688,10.464203834533691
463,H,field,0.0029835416935384274,0.05462180602596757,0.04281865060329437,0.6288076043128967,2.6619367599487305
464,H,field,0.0031525748781859875,0.05614779495390703,0.04381103813648224,0.8891100883483887,9.829718589782715
465,H,field,0.007797268219292164,0.0883021416461241,0.0675102099776268,0.47313714027404785,4.174030303955078
466,H,field,0.01800468936562538,0.13418155374575666,0.12055407464504242,-0.495294451713562,10.321561813354492
467,H,field,0.08323993533849716,0.2885133191700119,0.2762613892555237,-4.575398921966553,21.48830795288086
468,H,field,0.0064179254695773125,0.0801119558466607,0.0644131526350975,0.5248171091079712,7.252350330352783
469,H,field,0.0024062111042439938,0.04905314571201315,0.03796105831861496,0.9629052877426147,43.267486572265625
470,H,field,0.9044972062110901,0.9510505802590575,0.9310916662216187,-56.72617721557617,94.35607147216797
471,H,field,0.011561456136405468,0.1075242118613546,0.08430872857570648,0.4407980442047119,12.27513313293457
472,H,field,0.023759491741657257,0.1541411422744014,0.14553628861904144,0.9339492917060852,12.250065803527832
473,H,field,0.0623534731566906,0.2497067743508185,0.22367890179157257,-0.6250185966491699,16.942720413208008
474,H,field,0.0019817485008388758,0.04451683390402866,0.03496132045984268,0.9787757396697998,13.663058280944824
475,H,field,0.0037993588484823704,0.0616389393847945,0.05219157785177231,0.9714686274528503,4.725660800933838
476,H,field,0.006524055730551481,0.08077162701438842,0.06744376569986343,0.6836620569229126,65.7013931274414
477,H,field,0.011902745813131332,0.10909970583430247,0.08876203000545502,0.5552389621734619,13.77742862701416
478,H,field,0.1265629082918167,0.35575681060496467,0.2850087881088257,-0.23123013973236084,22.83844566345215
479,H,field,0.006462961435317993,0.08039254589399439,0.06736262887716293,0.8403662443161011,16.581809997558594
480,H,field,0.014244584366679192,0.11935067811570738,0.10743267089128494,0.7628155946731567,47.01935958862305
481,H,field,0.0019183888798579574,0.043799416432847106,0.0344088040292263,0.9807612895965576,2.9840266704559326
482,H,field,0.020793264731764793,0.14419869878665617,0.11973033100366592,-0.05313730239868164,15.192543029785156
483,H,field,0.006799090187996626,0.0824565957822455,0.06622272729873657,0.7038359642028809,7.721226692199707
484,H,field,0.003127730917185545,0.05592612016925137,0.04457375034689903,0.7741542458534241,5.713804721832275
485,H,field,0.002811289858072996,0.0530215980339427,0.04092210531234741,0.9234705567359924,5.030787944793701
486,H,field,0.0013988836435601115,0.037401652952244124,0.029799288138747215,0.9735797047615051,6.745067119598389
487,H,field,0.01742730475962162,0.1320125174353615,0.11256946623325348,-0.028941988945007324,11.246230125427246
488,H,field,0.005160218104720116,0.07183465810261866,0.06118032708764076,0.9607927799224854,7.302571773529053
489,H,field,0.003105488605797291,0.055726910965863616,0.043879199773073196,0.8004041910171509,50.645626068115234
490,H,field,0.0022988792043179274,0.04794662870648913,0.03876159340143204,0.9828537702560425,13.828584671020508
491,H,field,0.02003113552927971,0.14153139414730467,0.11806652694940567,0.5570909380912781,41.66928482055664
492,H,field,0.002445627935230732,0.049453290438864955,0.03961843252182007,0.8969448208808899,47.59660720825195
493,H,field,0.003135077189654112,0.05599176001568545,0.04624255374073982,0.9374911785125732,65.19113159179688
494,H,field,0.006269227713346481,0.07917845485576541,0.06592366844415665,0.5276608467102051,4.89961051940918
495,H,field,0.051818348467350006,0.2276364392344732,0.1903127133846283,-10.564733505249023,11.837146759033203
496,H,field,0.0028265458531677723,0.05316526923817627,0.04174763709306717,0.7920001745223999,5.580601692199707
497,H,field,0.004244012758135796,0.06514608781911463,0.04904816299676895,0.443492591381073,2.858541250228882
498,H,field,0.0020948797464370728,0.045769856307804516,0.03629510477185249,0.978528618812561,4.358217239379883
499,H,field,0.005555284675210714,0.07453378210724795,0.06261897087097168,0.8132071495056152,10.852444648742676
500,H,field,0.006596976891160011,0.08122177596654737,0.06794361025094986,0.4920022487640381,5.260141372680664
501,H,field,0.00773226423189044,0.08793329421721013,0.07355332374572754,0.7478013038635254,23.054615020751953
502,H,field,0.0023255031555891037,0.04822347100312361,0.037648286670446396,0.9071215391159058,18.658634185791016
503,H,field,0.019365569576621056,0.1391602298669453,0.12496679276227951,-0.044016361236572266,12.091314315795898
504,H,field,0.01167566142976284,0.10805397461344418,0.09764157235622406,0.7259660959243774,21.584245681762695
505,H,field,0.003228668821975589,0.05682137645266602,0.04284201189875603,0.8678804636001587,20.350971221923828
506,H,field,0.01548636332154274,0.12444421771035703,0.11577848345041275,0.9106498956680298,11.045873641967773
507,H,field,0.04825345054268837,0.21966668054734284,0.18698766827583313,-0.00908958911895752,66.82732391357422
508,H,field,0.011066703125834465,0.10519839887486152,0.08940169960260391,0.4039337635040283,9.339995384216309
509,H,field,0.004530673380941153,0.06731027693406968,0.05464981868863106,0.8073534965515137,17.034421920776367
510,H,field,0.037933118641376495,0.19476426428217394,0.15870767831802368,-1.0123693943023682,10.070009231567383
511,H,field,0.012466811574995518,0.11165487707662176,0.09476005285978317,0.44378501176834106,11.41996955871582
512,H,field,0.0093632061034441,0.09676366106883358,0.0865175873041153,0.9628245234489441,9.874338150024414
513,H,field,0.0016394183039665222,0.040489730845814746,0.03255372866988182,0.9708130359649658,6.554707050323486
514,H,field,0.0025163167156279087,0.0501629017863591,0.0389099158346653,0.8969047665596008,50.725406646728516
515,H,field,0.050287459045648575,0.2242486545013115,0.20749902725219727,-0.17368638515472412,19.29009246826172
516,H,field,0.0038635991513729095,0.06215785671476221,0.052660439163446426,0.9670920968055725,5.267843246459961
517,H,field,0.26587915420532227,0.5156347100470664,0.4840717017650604,-223.97840881347656,31.764760971069336
518,H,field,0.002595572965219617,0.05094676599372738,0.03946029022336006,0.9729134440422058,33.80070114135742
519,H,field,0.005632052198052406,0.07504699992706175,0.06012903153896332,0.8414167165756226,7.397849082946777
520,H,field,0.021603265777230263,0.14698049454682843,0.1116422712802887,0.45337969064712524,34.78031539916992
521,H,field,0.0029010383877903223,0.0538612883970512,0.04166928678750992,0.9524255990982056,10.159106254577637
522,H,field,0.009949637576937675,0.09974787003709741,0.08995373547077179,0.9599018096923828,9.01608943939209
523,H,field,0.014906666241586208,0.12209285909334014,0.10276319831609726,0.44729727506637573,14.458930969238281
524,H,field,0.0035609190817922354,0.05967343698658755,0.048384279012680054,0.7619984149932861,6.324896812438965
525,H,field,0.007273443974554539,0.0852844884756574,0.07397215068340302,0.9383482336997986,5.363983631134033
526,H,field,0.0018340486567467451,0.04282579429207058,0.03400203958153725,0.9821438193321228,4.547953128814697
527,H,field,0.04436488449573517,0.21062973317111516,0.20227769017219543,0.9248363375663757,10.69629955291748
528,H,field,0.0020575099624693394,0.04535978353640303,0.035176705569028854,0.91965252161026,3.7355129718780518
529,H,field,0.006658686324954033,0.0816007740462922,0.06746245175600052,0.13309836387634277,4.622745990753174
530,H,field,0.011715109460055828,0.1082363592331885,0.08526114374399185,0.6230053901672363,47.76078414916992
531,H,field,0.010518616996705532,0.10256030907083662,0.08027242124080658,0.7781621217727661,16.490577697753906
532,H,field,0.017095236107707024,0.1307487518399584,0.11061975359916687,0.43035703897476196,31.366926193237305
533,H,field,0.0044845654629170895,0.0669668982626274,0.05337449908256531,0.9633259177207947,3.8876354694366455
534,H,field,0.008753259666264057,0.09355885669600744,0.07716624438762665,0.9639202356338501,10.743138313293457
535,H,field,0.003944967407733202,0.0628089755348167,0.05058953911066055,0.762811541557312,67.6438217163086
536,H,field,0.0032423483207821846,0.056941622042072045,0.0446157306432724,0.799457311630249,9.330199241638184
537,H,field,0.24079546332359314,0.49070914330547494,0.3609698712825775,0.16411322355270386,137.2798614501953
538,H,field,0.011230286210775375,0.10597304473674131,0.08697662502527237,0.658522367477417,47.39699935913086
539,H,field,0.00414163526147604,0.06435553792391172,0.052538372576236725,0.73551344871521,8.655229568481445
540,H,field,0.002822659444063902,0.05312870640307273,0.042555660009384155,0.725823163986206,3.4210145473480225
541,H,field,0.02172289602458477,0.1473868923092714,0.12394540011882782,0.341320276260376,39.99976348876953
542,H,field,0.005787716247141361,0.07607704152463712,0.06047897785902023,0.549740195274353,4.778458118438721
543,H,field,0.0018060221336781979,0.042497319135190136,0.03311125561594963,0.9516855478286743,20.551862716674805
544,H,field,0.0024163275957107544,0.04915615521692837,0.03928844630718231,0.8426192998886108,6.457491874694824
545,H,field,0.0043980423361063,0.06631773771854933,0.05533848702907562,0.9568776488304138,7.813751697540283
546,H,field,0.057178422808647156,0.23912010122247598,0.2293434739112854,0.7280961275100708,32.121368408203125
547,H,field,0.7663161754608154,0.8753948683084768,0.8376507759094238,-11.00275707244873,68.10240936279297
548,H,field,0.0036514755338430405,0.060427440239042396,0.04668246582150459,0.9606272578239441,53.98259735107422
549,H,field,0.004558170214295387,0.06751422231126851,0.0532442182302475,0.791562557220459,27.111921310424805
550,H,field,0.042721062898635864,0.20669074216963823,0.16213755309581757,-2.1316492557525635,13.370506286621094
551,H,field,0.010530352592468262,0.10261750626705105,0.07616209238767624,0.691075325012207,9.036453247070312
552,H,field,0.015668055042624474,0.12517210169452486,0.10696735978126526,0.6337668895721436,29.682430267333984
553,H,field,0.004154905676841736,0.06445855782471197,0.052045613527297974,0.8011301755905151,34.71955871582031
554,H,field,0.004517297260463238,0.06721084183718605,0.05788619443774223,0.9008949398994446,12.179086685180664
555,H,field,0.004133456852287054,0.06429196569002268,0.05306579917669296,0.9578924179077148,4.547469615936279
556,H,field,0.01406471710652113,0.1185947600297801,0.08709799498319626,0.6888851523399353,70.86455535888672
557,H,field,0.016844648867845535,0.1297869364298485,0.11325304955244064,0.5710097551345825,75.55682373046875
558,H,field,0.0046303472481667995,0.06804665493737955,0.058416906744241714,0.854496955871582,64.91581726074219
559,H,field,0.0037209526635706425,0.06099961199524668,0.05107547342777252,0.9633060693740845,6.007426738739014
560,H,field,0.004137908574193716,0.0643265775103395,0.05172920227050781,0.7919790148735046,62.07292556762695
561,H,field,0.09966574609279633,0.3156988218109094,0.2945953905582428,0.739440381526947,35.14778137207031
562,H,field,0.00400925287976861,0.0633186613864239,0.05133999139070511,0.8015888333320618,50.803531646728516
563,H,field,0.031648073345422745,0.1778990538069912,0.148003488779068,0.3383334279060364,36.58750915527344
564,H,field,0.010950766503810883,0.10464591011506796,0.08398331701755524,0.11067068576812744,5.894753932952881
565,H,field,0.0015691057778894901,0.03961193984002159,0.03136524558067322,0.9851008653640747,3.6192893981933594
566,H,field,0.004214416723698378,0.0649185391371246,0.05078015848994255,0.7609667778015137,7.937353134155273
567,H,field,0.004639904480427504,0.06811684432229302,0.050569839775562286,0.7584031820297241,9.697303771972656
568,H,field,0.0024624010547995567,0.04962258613574626,0.03897740691900253,0.7784587144851685,3.5283203125
569,H,field,0.004181549418717623,0.06466490097972487,0.052296608686447144,0.6629906892776489,6.032280445098877
570,H,field,0.004497227258980274,0.06706136934912882,0.05562430992722511,0.649697482585907,4.373660087585449
571,H,field,0.014120225794613361,0.11882855630955617,0.10457843542098999,0.6610990762710571,9.901354789733887
572,H,field,0.005287325941026211,0.07271400099723718,0.05833258107304573,0.7487846612930298,41.37299346923828
573,H,field,0.0055535039864480495,0.07452183563525559,0.06328792870044708,0.6354341506958008,9.527000427246094
574,H,field,0.008888662792742252,0.09427970509469284,0.07816080749034882,0.8923954963684082,17.789405822753906
575,H,field,0.0031665118876844645,0.05627176812296255,0.04450792446732521,0.8738174438476562,50.460594177246094
576,H,field,0.005476842634379864,0.07400569325653171,0.055278271436691284,0.8896234631538391,9.056906700134277
577,H,field,0.005713853985071182,0.07559003892756758,0.0655612051486969,0.5597895979881287,6.1810078620910645
578,H,field,0.0028272264171391726,0.0531716693093152,0.04099463298916817,0.9586961269378662,10.298526763916016
579,H,field,0.003072334686294198,0.05542864499781858,0.044442068785429,0.8477187156677246,21.49700164794922
580,H,field,0.004278855863958597,0.06541296403587439,0.05606919154524803,0.977198600769043,9.550819396972656
581,H,field,0.008980028331279755,0.09476301140888123,0.07890266925096512,0.7230457067489624,14.181984901428223
582,H,field,0.012246347032487392,0.11066321445036463,0.09674497693777084,-0.4703648090362549,5.389955043792725
583,H,field,0.003686594543978572,0.060717333142839634,0.04882858693599701,0.8208791613578796,18.77645492553711
584,H,field,0.003134892787784338,0.05599011330390695,0.04467722773551941,0.750324010848999,4.369593620300293
585,H,field,0.02807668410241604,0.16756098621820067,0.16176939010620117,0.9140132069587708,11.898470878601074
586,H,field,0.51640385389328,0.7186124504162728,0.5037379860877991,0.07252746820449829,96.25011444091797
587,H,field,0.26058751344680786,0.5104777306081117,0.49206650257110596,0.5926234722137451,22.956541061401367
588,H,field,0.014087687246501446,0.11869156350179842,0.10846773535013199,0.9499639868736267,11.52280044555664
589,H,field,0.014596164226531982,0.120814586149736,0.11229465901851654,0.9349247813224792,10.376248359680176
590,H,field,0.00447629950940609,0.06690515308558893,0.055461153388023376,0.66194748878479,6.000727653503418
591,H,field,0.0035446961410343647,0.05953735080631624,0.048298366367816925,0.8018773794174194,16.340042114257812
592,H,field,0.04669969901442528,0.21610113145105297,0.18725189566612244,0.2110951542854309,80.2816390991211
593,H,field,0.0026495554484426975,0.05147383265740659,0.04204507917165756,0.7540150880813599,2.748305320739746
594,H,field,0.019841626286506653,0.14086030770414587,0.13326741755008698,0.9160954356193542,11.093086242675781
595,H,field,0.0021561584435403347,0.046434453195233545,0.03827890381217003,0.965552806854248,5.043813228607178
596,H,field,0.003916147630661726,0.06257913095163375,0.051045194268226624,0.839357316493988,17.96504783630371
597,H,field,0.0014258744195103645,0.03776075236949556,0.029338425025343895,0.980595588684082,4.070296287536621
598,H,field,0.006801334675401449,0.08247020477361172,0.06641588360071182,0.6119030714035034,8.625285148620605
599,H,field,0.0020778889302164316,0.045583866994984436,0.03648049011826515,0.9456613659858704,21.001649856567383
600,H,field,0.010299363173544407,0.10148577818366673,0.0886692926287651,0.6006444692611694,39.380409240722656
601,H,field,0.02401518076658249,0.15496832181637152,0.1462201625108719,0.045196354389190674,20.081748962402344
602,H,field,0.005200596991926432,0.07211516478471384,0.05802280455827713,0.9133094549179077,16.528385162353516
603,H,field,0.027351226657629013,0.16538206268404387,0.12725993990898132,0.6392523646354675,24.630733489990234
604,H,field,0.01198301836848259,0.10946697387103833,0.0949632003903389,0.5129987001419067,97.2627944946289
605,H,field,0.0029950179159641266,0.05472675685589387,0.04270849749445915,0.8921390175819397,7.936988830566406
606,H,field,0.004653520882129669,0.06821671996020967,0.05502929538488388,0.6884727478027344,8.284355163574219
607,H,field,0.00407610135152936,0.06384435254217369,0.05131741613149643,0.9270647764205933,16.138349533081055
608,H,field,0.004581975284963846,0.06769028944364062,0.0552116334438324,0.6628528833389282,5.807292461395264
609,H,field,0.01056847907602787,0.10280310829944721,0.0897756889462471,0.9302396774291992,8.669548034667969
610,H,field,0.005828310735523701,0.07634337388093154,0.05921289324760437,0.8075076341629028,57.51840591430664
611,H,field,0.004932149313390255,0.07022926251492503,0.05671679601073265,0.9497408866882324,6.434205055236816
612,H,field,0.003515919204801321,0.059295187028976654,0.04861846938729286,0.8035565614700317,62.10957336425781
613,H,field,0.003944824915379286,0.0628078411934313,0.047951970249414444,0.8276343941688538,68.94881439208984
614,H,field,0.002709387568756938,0.05205177776749741,0.04138685762882233,0.9519217014312744,11.184402465820312
615,H,field,0.0018746324349194765,0.043297025705231494,0.03437000885605812,0.9781533479690552,3.509406089782715
616,H,field,0.6198610067367554,0.787312521643569,0.6679375767707825,-0.972925066947937,101.71775817871094
617,H,field,0.0040227314457297325,0.06342500647008034,0.05186527967453003,0.5564252138137817,3.5254578590393066
618,H,field,0.01431815605610609,0.11965849763433473,0.10931950807571411,0.892249345779419,7.0868144035339355
619,H,field,0.0027889800257980824,0.05281079459540523,0.04127022624015808,0.9143140912055969,6.608215808868408
620,H,field,0.0029209842905402184,0.05404613113387691,0.04325064644217491,0.8832364678382874,19.960901260375977
621,H,field,0.004864014685153961,0.06974248837798921,0.05692745000123978,0.921689510345459,13.83379077911377
622,H,field,0.029645886272192,0.17217980796885562,0.16449572145938873,0.8559282422065735,44.697044372558594
623,H,field,0.005738500971347094,0.07575289414502322,0.062338024377822876,0.7482261657714844,27.610353469848633
624,H,field,0.0031108905095607042,0.055775357547582824,0.04611679166555405,0.9826266765594482,7.2162933349609375
625,H,field,0.005987925920635462,0.07738168982799136,0.06021074578166008,0.7791323065757751,70.42792510986328
626,H,field,0.004473716486245394,0.06688584668108338,0.05343690514564514,0.7729786038398743,21.738750457763672
627,H,field,0.004558979067951441,0.0675202122919607,0.05447733402252197,0.7230327725410461,11.767744064331055
628,H,field,0.03538363426923752,0.18810538075567515,0.1535014510154724,-1.4890928268432617,9.793195724487305
629,H,field,0.0030402420088648796,0.05513838961073201,0.044346801936626434,0.7341614961624146,3.8381760120391846
630,H,field,0.0684518814086914,0.26163310457335365,0.2544478178024292,0.6636965274810791,20.50040626525879
631,H,field,0.006379886996001005,0.07987419480658947,0.06739696860313416,0.3970639705657959,4.167715072631836
632,H,field,0.0030306880362331867,0.05505168513527253,0.04480793699622154,0.9763113856315613,17.484703063964844
633,H,field,0.10397683084011078,0.3224543856735566,0.30220672488212585,-7.143238067626953,21.832725524902344
634,H,field,0.004351497627794743,0.0659658823013438,0.05319676920771599,0.9716488122940063,4.437655448913574
635,H,field,0.027208253741264343,0.1649492459554282,0.14104405045509338,0.34155917167663574,40.70240783691406
636,H,field,0.018812129274010658,0.1371573157874222,0.11508762091398239,0.5287265777587891,88.84634399414062
637,H,field,0.002211783779785037,0.04702960535434076,0.037415314465761185,0.9684001207351685,7.854544162750244
638,H,field,0.007908910512924194,0.08893205559821607,0.07188177108764648,0.5251049995422363,25.2314453125
639,H,field,0.005911658052355051,0.07688730748540393,0.06548253446817398,0.9373226761817932,6.908136367797852
640,H,field,0.005666578188538551,0.07527667758700932,0.06048361212015152,0.5835069417953491,6.911325454711914
641,H,field,0.02118660695850849,0.14555619862619554,0.12002751231193542,0.18084019422531128,21.115060806274414
642,H,field,0.00990680418908596,0.0995329301743195,0.0761348083615303,0.6636860370635986,12.371678352355957
643,H,field,0.009794461540877819,0.09896697196983355,0.0799446627497673,0.4030652642250061,8.784906387329102
644,H,field,0.004215886816382408,0.06492986074513335,0.0518207773566246,0.8686395883560181,7.2380266189575195
645,H,field,0.004252173472195864,0.06520869169210393,0.05154071003198624,0.9721829891204834,3.9852466583251953
646,H,field,0.0030846211593598127,0.05553936585305789,0.04157625511288643,0.9944109916687012,3.424736499786377
647,H,field,0.014183162711560726,0.11909308423061654,0.10943762958049774,0.9336439371109009,9.52929973602295
648,H,field,0.003903592936694622,0.06247873987761455,0.04915066063404083,0.9376113414764404,18.24535369873047
649,H,field,0.14975205063819885,0.3869781009801444,0.37135079503059387,0.601913332939148,54.62964630126953
650,H,field,0.005497048608958721,0.07414208392646325,0.06341101974248886,0.5083112716674805,4.156785488128662
651,H,field,0.05029229447245598,0.22425943563751333,0.2064390778541565,-0.11659049987792969,18.44902801513672
652,H,field,0.009791453368961811,0.09895177294501505,0.08470799028873444,0.6078338623046875,44.18023681640625
653,H,field,0.005495693068951368,0.07413294186089857,0.06096941605210304,0.9588524699211121,4.0555644035339355
654,H,field,0.0059770019724965096,0.07731107276772525,0.0630536749958992,0.743112325668335,73.42544555664062
655,H,field,0.18867921829223633,0.43437221169434437,0.33646926283836365,-0.23480165004730225,29.773813247680664
656,H,field,0.0021479763090610504,0.04634626531945212,0.03557369485497475,0.9743062257766724,4.388284206390381
657,H,field,0.010326464660465717,0.10161921403192271,0.08278213441371918,0.5195238590240479,65.12419891357422
658,H,field,0.1068228930234909,0.3268377166477133,0.2649044990539551,0.02640920877456665,36.30305862426758
659,H,field,0.0042747254483401775,0.06538138457038194,0.05139513313770294,0.721089243888855,8.31556510925293
660,H,field,0.003517821431159973,0.05931122516994547,0.04772751405835152,0.8158618211746216,61.27027130126953
661,H,field,0.018834372982382774,0.13723838013610762,0.1007830798625946,0.45718514919281006,39.71488952636719
662,H,field,0.009053898975253105,0.09515197830446356,0.0839647576212883,0.955399215221405,20.13163948059082
663,H,field,0.022322311997413635,0.1494065326463794,0.11288537085056305,0.49702316522598267,30.118513107299805
664,H,field,0.002606036141514778,0.05104935005967048,0.04089443385601044,0.9790890216827393,4.957983016967773
665,H,field,0.0021702900994569063,0.0465863724650987,0.03631313145160675,0.9719734191894531,5.939474105834961
666,H,field,0.006320531480014324,0.07950177029484516,0.07002884149551392,0.6602310538291931,5.496145248413086
667,H,field,0.005574076436460018,0.07465973772027343,0.06215027719736099,0.5923174619674683,6.172914028167725
668,H,field,0.006075704470276833,0.07794680538852655,0.06197931244969368,0.5595978498458862,6.455437183380127
669,H,field,0.010951225645840168,0.10464810388076876,0.09508895128965378,0.9499646425247192,9.281805992126465
670,H,field,0.008263879455626011,0.09090588240386874,0.07412847131490707,0.8859320282936096,20.323028564453125
671,H,field,0.004176971968263388,0.06462949766370917,0.05103699117898941,0.7391186952590942,11.15148639678955
672,H,field,0.0034480178728699684,0.0587198252115073,0.047189339995384216,0.7728370428085327,28.698476791381836
673,H,field,0.0535418838262558,0.23139119219679863,0.2235441654920578,0.9140117168426514,10.687289237976074
674,H,field,0.002493004547432065,0.04992999646937765,0.03989214822649956,0.9522314667701721,10.128227233886719
675,H,field,0.002834188286215067,0.05323709502043727,0.04300139471888542,0.9607633352279663,7.229403495788574
676,H,field,0.004411352798342705,0.06641801561581545,0.05469759926199913,0.5213896036148071,3.996288776397705
677,H,field,0.0035689917858690023,0.05974103937720704,0.04777585715055466,0.766352117061615,50.198150634765625
678,H,field,0.004888309631496668,0.069916447503407,0.05703967809677124,0.8035404682159424,18.69673728942871
679,H,field,0.003089102217927575,0.05557969249579899,0.044686634093523026,0.9501539468765259,14.696465492248535
680,H,field,0.010944884270429611,0.1046178009252231,0.0810147151350975,0.45697516202926636,37.358154296875
681,H,field,0.0014506810111925006,0.038087806594663605,0.030215732753276825,0.9612079858779907,14.988255500793457
682,H,field,0.017236806452274323,0.1312890187802252,0.1220560222864151,0.9289947748184204,9.474418640136719
683,H,field,0.04772644862532616,0.21846383825550203,0.21028631925582886,0.8865841627120972,15.017671585083008
684,H,field,0.0051406314596533775,0.07169819704604417,0.05985821783542633,0.5940274000167847,5.3657097816467285
685,H,field,0.11115764826536179,0.33340313175697944,0.31703782081604004,0.7095125913619995,40.155120849609375
686,H,field,0.004500619135797024,0.06708665393203796,0.0533536933362484,0.8161026835441589,53.206092834472656
687,H,field,0.00401847530156374,0.06339144501873845,0.054007843136787415,0.9098231792449951,13.681699752807617
688,H,field,0.007979771122336388,0.08932956465995112,0.07647570222616196,0.686117947101593,21.67549705505371
689,H,field,0.011229347437620163,0.1059686153425634,0.09114373475313187,0.22112542390823364,10.069842338562012
690,H,field,0.008427620865404606,0.0918020744068706,0.07468630373477936,0.5787947773933411,10.22916030883789
691,H,field,0.042728982865810394,0.20670990026075287,0.1941131204366684,0.7855610847473145,19.515613555908203
692,H,field,0.004055441822856665,0.06368235095265143,0.05057123303413391,0.8653553128242493,48.807273864746094
693,H,field,0.011336536146700382,0.10647317101833861,0.08364517241716385,0.4370817542076111,36.99976348876953
694,H,field,0.00452206376940012,0.06724629186356762,0.0545523576438427,0.8248990774154663,17.163307189941406
695,H,field,0.005599932745099068,0.07483269836842092,0.05912654474377632,0.8364675641059875,7.496315002441406
696,H,field,0.1396302729845047,0.3736713435420285,0.32928699254989624,-25.803913116455078,22.866348266601562
697,H,field,0.03629526495933533,0.1905131621682222,0.17535929381847382,-0.09135651588439941,112.43360900878906
698,H,field,0.007679169066250324,0.08763086822718535,0.07045511901378632,0.8522676825523376,10.713238716125488
699,H,field,0.004326044116169214,0.06577266997902104,0.05181293562054634,0.8321733474731445,64.15323638916016
700,H,field,0.01202904712408781,0.10967701274236005,0.0903821736574173,0.31595009565353394,7.683526515960693
701,H,field,0.007083590608090162,0.08416406957894897,0.07289548218250275,0.9609642028808594,19.212810516357422
702,H,field,0.00244690733961761,0.04946622423045456,0.03936551511287689,0.9202449917793274,48.95795440673828
703,H,field,0.0036236043088138103,0.06019638119367152,0.046753011643886566,0.8192619681358337,15.53831672668457
704,H,field,0.006266236770898104,0.07915956525207869,0.06877949088811874,0.9543399810791016,7.64481258392334
705,H,field,0.0015860529383644462,0.0398252801416945,0.031001780182123184,0.9565863609313965,18.485929489135742
706,H,field,0.003178816055878997,0.056380990199525555,0.04413594305515289,0.7577387094497681,5.058006763458252
707,H,field,0.002982441568747163,0.054611734716516404,0.04440557584166527,0.7812667489051819,5.458040714263916
708,H,field,0.02723480761051178,0.16502971735572894,0.13769939541816711,-2.2108285427093506,8.818130493164062
709,H,field,0.004599668085575104,0.06782085288150765,0.05572596192359924,0.7062176465988159,7.551947116851807
710,H,field,0.0025452030822634697,0.05045000577069808,0.040113020688295364,0.8407071828842163,8.337860107421875
711,H,field,0.018214210867881775,0.1349600343356572,0.12601500749588013,0.9360196590423584,12.443147659301758
712,H,field,0.018178218975663185,0.13482662561847042,0.10791970044374466,-0.08767271041870117,7.507370471954346
713,H,field,0.014226359315216541,0.1192743028284657,0.09939506649971008,0.34037840366363525,13.281944274902344
714,H,field,0.0024141690228134394,0.049134194028328575,0.03905706852674484,0.9782721400260925,16.0134334564209
715,H,field,0.004754706751555204,0.06895438167045807,0.05635404959321022,0.7973869442939758,58.628318786621094
716,H,field,0.0067443582229316235,0.0821240416865343,0.06587519496679306,0.5675718188285828,8.62157154083252
717,H,field,0.060920536518096924,0.24682085916327437,0.19958016276359558,-1.570258378982544,14.778068542480469
718,H,field,0.0020938466768711805,0.045758569436458355,0.035441070795059204,0.955985963344574,17.717374801635742
719,H,field,0.002948598936200142,0.05430100308650054,0.041747208684682846,0.7524543404579163,4.776156902313232
720,H,field,0.003632445354014635,0.06026977147803561,0.04976274073123932,0.971497654914856,4.384538173675537
721,H,field,0.0030694501474499702,0.055402618597409005,0.04433742165565491,0.9411507844924927,18.048904418945312
722,H,field,0.002387461019679904,0.04886165183126645,0.03846466541290283,0.9759479761123657,3.119302272796631
723,H,field,0.01654777117073536,0.12863814042007665,0.11416498571634293,0.5618177652359009,12.421504020690918
